CEL5,55.0325,-117.2958333
CEN6,50.03333333,-112.0833333
CEV3,53.51444444,-112.0275
CYVG,53.35694444,-110.8247222
CVS2,53.02555556,-111.9486111
CEE8,53.1,-111.8666667
CRF3,53.64555556,-113.8027778
CZVL,53.6675,-113.8544444
CFX6,50.40472222,-113.2833333
CEE5,55.96194444,-113.8191667
CFT8,56.16083333,-113.4747222
CYWV,52.79583333,-110.8575
CFF7,52.83333333,-110.9
CFP7,52.83055556,-111.1005556
CFH8,53.21666667,-114.3333333
CEP6,49.29333333,-112.1891667
CES4,54.14222222,-113.7408333
CEX3,52.965,-113.4111111
CYZU,54.14388889,-115.7866667
CFT9,59.06388889,-118.8897222
CYMJ,50.33027778,-105.5591667
CYXE,52.17083333,-106.6997222
CJM6,53.10777778,-103.6505556
CJA7,49.63333333,-102.4833333
CJN4,49.73472222,-105.9469444
CAX2,57.26916667,-109.8475
CJK3,55.11027778,-107.7163889
CJH7,50.83333333,-107.3722222
CKX8,53.83611111,-107.0094444
CJF8,52.05111111,-107.9883333
CJD3,52.99083333,-105.4447222
CBS7,50.06638889,-105.3005556
CYVT,55.84194444,-108.4175
CJJ5,50.61944444,-108.4661111
CJP6,59.61,-109.2669444
CCL2,53.76833333,-105.3077778
CJR7,51.62888889,-102.45
CJQ3,49.64388889,-102.2858333
CJC4,50.80138889,-106.4883333
CJP9,59.60166667,-109.1375
CKV6,51.01666667,-101.8166667
CJW7,58.05305556,-104.4844444
CJS3,58.39138889,-109.5163889
CYKC,58.23611111,-103.6777778
CKK3,49,-105.3988889
CJC2,51.05611111,-105.8383333
CKS8,57.46416667,-106.7483333
CJD2,52.48333333,-105.7172222
CJT4,53.95611111,-102.2983333
CKU4,52.73333333,-109.0166667
CJC3,51.24777778,-105.9763889
CKW6,56.88333333,-103.5833333
CKH3,53.53194444,-106.8838889
CKX5,51.33055556,-107.4375
CJE2,54.61666667,-107.3833333
CKK5,49.55,-108.8
CJG2,51.21888889,-109.3925
CJU7,53.185,-108.7891667
CJK4,50.64277778,-102.1002778
CKK4,49.03888889,-102.9761111
CYEN,49.21027778,-102.9658333
CBS2,49.29388889,-103.0197222
CKS6,49.41,-103.1436111
CJR4,51.14416667,-108.7627778
CKN5,49.86888889,-103.4452778
CZFD,59.33444444,-107.1819444
CJM5,49.16666667,-108.5666667
CJE5,53.37722222,-108.3422222
CKF4,54.41666667,-109.2333333
CJM4,49.86666667,-106.5666667
CKU6,50.41916667,-102.9352778
CJK5,50.05777778,-108.49
CJC6,52.73222222,-107.3741667
CGF3,52.73222222,-107.3741667
CKJ4,51.62416667,-106.4422222
CJL2,58.6625,-103.5383333
CYHB,52.81666667,-102.3113889
CJU4,52.17611111,-105.1266667
CJF3,55.48972222,-107.93
CKU5,51.35,-105.4
CJM2,51.14611111,-103.4261111
CKM4,54.83083333,-102.7886111
CJN2,51.55972222,-101.8788889
CKV2,52.13333333,-103.5347222
CJP2,51.92694444,-109.1294444
CYKJ,57.25638889,-105.6175
CYKY,51.51527778,-109.1805556
CKD5,50.09916667,-102.6066667
CJB8,50.83333333,-108.07
CJL4,56.47333333,-109.4036111
CYVC,55.15138889,-105.2619444
CJQ2,49.36666667,-102.7666667
CKC6,51.84527778,-104.9922222
CJD5,50.87722222,-109.5005556
CJH8,53.01666667,-106.75
CKJ9,50.70888889,-103.1966667
CJT9,53.62055556,-107.6094444
CLW2,49.985,-104.115
CKL6,54.29194444,-104.6713889
CJW3,54.01833333,-109.1352778
CKQ5,50.99416667,-107.1313889
CKH8,50.6675,-104.7894444
CDS2,50.63722222,-105.0352778
CJR2,52.07,-109.3744444
CJJ8,52.34277778,-109.9188889
CJH3,53.09444444,-109.3252778
CJS2,56.94944444,-102.2391667
CJQ4,49.89583333,-109.475
CRF5,52.28027778,-106.6838889
CKQ8,57.7675,-105.0241667
CYLJ,54.12527778,-108.5227778
CJZ3,52.86444444,-104.7008333
CJV9,50.94138889,-102.7377778
CJV4,55.58111111,-104.785
CJS4,50.43416667,-105.3866667
CJB5,50.16861111,-101.6441667
CJV2,52.83138889,-109.6402778
CKN8,57.7425,-103.9447222
CYBU,53.33277778,-104.0088889
CYQW,52.76916667,-108.2436111
CSL7,50.36361111,-103.7416667
CKR9,51.4825,-107.0366667
CJW2,49.23333333,-102.15
CKC9,49.64638889,-104.6655556
CKB2,55.9,-107.7205556
CJW4,55.28694444,-102.7497222
CPB5,50.46111111,-104.4305556
CZPO,55.52805556,-106.5822222
CYNL,58.27666667,-104.0825
CKD2,52.61972222,-103.2477778
CPV9,50.03888889,-107.2561111
CJK9,51.95,-102.65
CYPA,53.21416667,-105.6727778
CKE2,52.06666667,-104.2666667
CJL9,52.46305556,-107.3772222
CKF2,49.46055556,-104.2716667
CYQR,50.43194444,-104.6658333
CKL9,50.75277778,-104.9791667
CKH2,50.46472222,-101.5544444
CKC7,49.16666667,-105.9333333
CJX4,51.56444444,-107.9183333
CJY4,55.54555556,-102.2719444
CJN5,52.00055556,-106.4625
CJC5,49.65805556,-108.4063889
CJZ4,53.22833333,-106.3630556
CKA9,56.33722222,-103.2933333
CKH7,53.36333333,-107.5483333
CKP2,50.06,-105.4019444
CKQ2,53.67861111,-103.35
CKK2,52.65,-104.8666667
CYSF,59.25027778,-105.8413889
CYYN,50.29194444,-107.6905556
CJY3,52.83666667,-104.0666667
CKE8,52.44583333,-109.1852778
CYBE,59.56138889,-108.4813889
CKS7,51.93333333,-103.8333333
CKT7,52.65,-105.7666667
CKU7,51.68527778,-105.37
CKV7,49.9,-102.0333333
CJF5,49,-106.3833333
CJE3,49.6975,-103.8008333
CWC1,50.43972222,-104.3063889
CKY2,50.33333333,-102.2666667
CZWL,58.10694444,-103.1722222
CYYO,51.80916667,-104.1691667
CYQV,51.26472222,-102.4616667
CLJ6,49.09444444,-97.53388889
CJU6,50.91277778,-97.30444444
CJQ5,50.83666667,-96.95805556
CJE7,51.15861111,-98.33194444
CAV6,50.04111111,-96.58583333
CYBV,52.35888889,-97.01833333
CJQ9,57.61944444,-99.87527778
CZTA,51.78444444,-96.69222222
CYBR,49.91,-99.95194444
CYBT,57.88944444,-101.6791667
CJS7,49.48027778,-98.015
CJB2,49.49138889,-98.01861111
CYYQ,58.73916667,-94.065
CYCR,54.61083333,-97.76027778
CKZ6,49.14722222,-98.88083333
CYDN,51.10083333,-100.0525
CJJ4,49.15055556,-100.5005556
CKM6,53.10861111,-99.79777778
CKZ3,54.67138889,-94.14527778
CKQ6,50.49944444,-99.89777778
CKX4,51.08333333,-97.48333333
CYFO,54.67805556,-101.6816667
CYGX,56.3575,-94.71055556
CYGM,50.62805556,-97.04333333
CJR5,50.16361111,-98.9425
CJJ2,49.55,-99.33333333
CJB6,54.77916667,-93.71694444
CYGO,54.55888889,-94.49138889
CZGI,54.83972222,-94.07861111
CJV8,53.1725,-99.32305556
CJK2,53.52,-96.37111111
CKT5,49.45,-100.55
CJT8,49.50916667,-97.85055556
CZBD,56.06138889,-95.61388889
CYIV,53.85722222,-94.65361111
CZJG,54.51888889,-98.04611111
CZEE,56.0375,-96.50972222
CJS5,49.15166667,-99.69027778
CJT3,54.91527778,-94.79805556
CZWH,58.61416667,-101.4688889
CJP7,50.39666667,-95.735
CYAX,50.29444444,-96.01
CJC8,56.24861111,-101.3041667
CYLR,56.51333333,-99.98527778
CJN7,56.58,-96.2475
CZGR,52.045,-95.46611111
CKR4,50.70333333,-98.05666667
CJL5,49.8525,-96.97361111
CYYL,56.86388889,-101.0761111
CJU3,50.09638889,-98.50083333
CKF6,49.96666667,-98.75
CKG5,49.25,-98.53333333
CJT2,51.73222222,-96.93444444
CJR8,50.76472222,-99.48
CJT5,49.26166667,-101.0138889
CJU5,50.27194444,-99.76305556
CKJ8,54.25805556,-97.01111111
CJA3,49.21027778,-98.05916667
CJV5,50.23277778,-99.51055556
CYNN,59.4875,-97.78027778
CEG8,58.96944444,-99.975
CYNE,53.95833333,-97.84416667
CNL9,59.70805556,-100.1272222
CAV9,50.13777778,-97.06138889
CYOH,54.93333333,-95.27888889
CZMN,55.58944444,-97.16361111
CKQ9,51.62,-96.81083333
48Y,49,-95.9825
CRP2,49.58055556,-101.0527778
CZNG,53.99638889,-97.27361111
CJZ2,49.9925,-98.30305556
CYPG,49.90305556,-98.27388889
CZFG,55.74916667,-101.2663889
CYRS,54.16722222,-93.55722222
CRM2,50.57361111,-99.36138889
CKG2,50.97166667,-97.01111111
CKB7,51.23444444,-101.3925
CKD7,49.40833333,-97.99055556
CKJ2,49.45305556,-97.4225
CJW5,50.76583333,-101.295
CKL2,50.17222222,-96.87222222
CZTM,55.86555556,-92.08138889
CKL5,50.4575,-100.6086111
CKB8,50.5,-96.09805556
CJE4,54.89722222,-99.81888889
CKC8,49.40027778,-98.6925
CJX5,49.63333333,-100.2
CZSN,56.79277778,-98.90722222
CYAV,50.05611111,-97.0325
CKA8,49.92444444,-97.54888889
CYST,53.84555556,-94.85194444
CKJ7,49.71666667,-97.68333333
CKK7,49.49388889,-96.69888889
CJB3,49.54944444,-96.67944444
CJY5,50.39611111,-100.4252778
CZJN,52.12138889,-101.2344444
CYBQ,58.70611111,-98.51222222
CYQD,53.97138889,-101.0911111
CJR3,53.82638889,-101.2052778
CZLQ,55.31888889,-97.70777778
CYTH,55.80333333,-97.8625
CTN6,49.65972222,-98.66527778
CKU2,49.63111111,-98.66638889
CKR7,49.78472222,-100.9561111
CJZ5,49.88333333,-101.0666667
CYVD,49.87833333,-100.9183333
CKX2,50.15944444,-97.59111111
CKZ7,49.16694444,-97.92027778
CYWG,49.91,-97.24
CZAC,56.08972222,-96.09083333
CKA4,49.28083333,-96.50111111
